Servo Position Log - Started at: 2025-05-11 16:12:24
================================================================================
[2025-05-11 16:12:27] shoulder - Angle:  90.00° | Value:   0.00 | Pulse Width: 1500.00µs
[2025-05-11 16:12:42] wrist    - Angle:  79.00° | Value:  -0.12 | Pulse Width: 1382.78µs
[2025-05-11 16:12:42] wrist    - Angle:  81.00° | Value:  -0.10 | Pulse Width: 1395.00µs
[2025-05-11 16:12:42] wrist    - Angle:  84.00° | Value:  -0.07 | Pulse Width: 1413.33µs
[2025-05-11 16:12:42] wrist    - Angle:  86.00° | Value:  -0.04 | Pulse Width: 1425.56µs
[2025-05-11 16:12:42] wrist    - Angle:  89.00° | Value:  -0.01 | Pulse Width: 1443.89µs
[2025-05-11 16:12:42] wrist    - Angle:  90.00° | Value:   0.00 | Pulse Width: 1450.00µs
[2025-05-11 16:12:42] wrist    - Angle:  91.00° | Value:   0.01 | Pulse Width: 1456.11µs
[2025-05-11 16:12:42] wrist    - Angle:  92.00° | Value:   0.02 | Pulse Width: 1462.22µs
[2025-05-11 16:12:42] wrist    - Angle:  93.00° | Value:   0.03 | Pulse Width: 1468.33µs
[2025-05-11 16:12:42] wrist    - Angle:  94.00° | Value:   0.04 | Pulse Width: 1474.44µs
[2025-05-11 16:12:42] wrist    - Angle:  96.00° | Value:   0.07 | Pulse Width: 1486.67µs
[2025-05-11 16:12:42] wrist    - Angle:  98.00° | Value:   0.09 | Pulse Width: 1498.89µs
[2025-05-11 16:12:42] wrist    - Angle: 100.00° | Value:   0.11 | Pulse Width: 1511.11µs
[2025-05-11 16:12:42] wrist    - Angle: 101.00° | Value:   0.12 | Pulse Width: 1517.22µs
[2025-05-11 16:12:42] wrist    - Angle: 102.00° | Value:   0.13 | Pulse Width: 1523.33µs
[2025-05-11 16:12:42] wrist    - Angle: 103.00° | Value:   0.14 | Pulse Width: 1529.44µs
[2025-05-11 16:12:42] wrist    - Angle: 102.00° | Value:   0.13 | Pulse Width: 1523.33µs
[2025-05-11 16:12:42] wrist    - Angle: 101.00° | Value:   0.12 | Pulse Width: 1517.22µs
[2025-05-11 16:12:42] wrist    - Angle: 100.00° | Value:   0.11 | Pulse Width: 1511.11µs
[2025-05-11 16:12:42] wrist    - Angle:  99.00° | Value:   0.10 | Pulse Width: 1505.00µs
[2025-05-11 16:12:42] wrist    - Angle:  98.00° | Value:   0.09 | Pulse Width: 1498.89µs
[2025-05-11 16:12:42] wrist    - Angle:  96.00° | Value:   0.07 | Pulse Width: 1486.67µs
[2025-05-11 16:12:42] wrist    - Angle:  95.00° | Value:   0.06 | Pulse Width: 1480.56µs
[2025-05-11 16:12:42] wrist    - Angle:  94.00° | Value:   0.04 | Pulse Width: 1474.44µs
[2025-05-11 16:12:42] wrist    - Angle:  93.00° | Value:   0.03 | Pulse Width: 1468.33µs
[2025-05-11 16:12:42] wrist    - Angle:  92.00° | Value:   0.02 | Pulse Width: 1462.22µs
[2025-05-11 16:12:42] wrist    - Angle:  91.00° | Value:   0.01 | Pulse Width: 1456.11µs
[2025-05-11 16:12:42] wrist    - Angle:  90.00° | Value:   0.00 | Pulse Width: 1450.00µs
[2025-05-11 16:12:42] wrist    - Angle:  89.00° | Value:  -0.01 | Pulse Width: 1443.89µs
[2025-05-11 16:12:42] wrist    - Angle:  88.00° | Value:  -0.02 | Pulse Width: 1437.78µs
[2025-05-11 16:12:42] wrist    - Angle:  87.00° | Value:  -0.03 | Pulse Width: 1431.67µs
[2025-05-11 16:12:42] wrist    - Angle:  86.00° | Value:  -0.04 | Pulse Width: 1425.56µs
[2025-05-11 16:12:43] claw     - Speed:  -0.01 | Value:  -0.01 | Pulse Width: 1493.33µs
[2025-05-11 16:12:43] claw     - Speed:  -0.02 | Value:  -0.02 | Pulse Width: 1486.67µs
[2025-05-11 16:12:43] claw     - Speed:  -0.03 | Value:  -0.03 | Pulse Width: 1480.00µs
[2025-05-11 16:12:43] claw     - Speed:  -0.04 | Value:  -0.04 | Pulse Width: 1473.33µs
[2025-05-11 16:12:43] claw     - Speed:  -0.07 | Value:  -0.07 | Pulse Width: 1460.00µs
[2025-05-11 16:12:43] claw     - Speed:  -0.09 | Value:  -0.09 | Pulse Width: 1446.67µs
[2025-05-11 16:12:43] claw     - Speed:  -0.11 | Value:  -0.11 | Pulse Width: 1433.33µs
[2025-05-11 16:12:43] claw     - Speed:  -0.14 | Value:  -0.14 | Pulse Width: 1413.33µs
[2025-05-11 16:12:43] claw     - Speed:  -0.18 | Value:  -0.18 | Pulse Width: 1393.33µs
[2025-05-11 16:12:43] claw     - Speed:  -0.27 | Value:  -0.27 | Pulse Width: 1340.00µs
[2025-05-11 16:12:43] claw     - Speed:  -0.41 | Value:  -0.41 | Pulse Width: 1253.33µs
[2025-05-11 16:12:43] claw     - Speed:  -0.50 | Value:  -0.50 | Pulse Width: 1200.00µs
[2025-05-11 16:12:43] claw     - Speed:  -0.61 | Value:  -0.61 | Pulse Width: 1133.33µs
[2025-05-11 16:12:43] claw     - Speed:  -0.67 | Value:  -0.67 | Pulse Width: 1100.00µs
[2025-05-11 16:12:43] claw     - Speed:  -0.74 | Value:  -0.74 | Pulse Width: 1053.33µs
[2025-05-11 16:12:43] claw     - Speed:  -0.81 | Value:  -0.81 | Pulse Width: 1013.33µs
[2025-05-11 16:12:43] claw     - Speed:  -0.87 | Value:  -0.87 | Pulse Width: 980.00µs
[2025-05-11 16:12:43] claw     - Speed:  -0.92 | Value:  -0.92 | Pulse Width: 946.67µs
[2025-05-11 16:12:43] claw     - Speed:  -0.93 | Value:  -0.93 | Pulse Width: 940.00µs
[2025-05-11 16:12:43] claw     - Speed:  -0.99 | Value:  -0.99 | Pulse Width: 906.67µs
[2025-05-11 16:12:43] claw     - Speed:  -1.00 | Value:  -1.00 | Pulse Width: 900.00µs
[2025-05-11 16:12:43] claw     - Speed:  -0.98 | Value:  -0.98 | Pulse Width: 913.33µs
[2025-05-11 16:12:43] claw     - Speed:  -0.83 | Value:  -0.83 | Pulse Width: 1000.00µs
[2025-05-11 16:12:43] claw     - Speed:  -0.71 | Value:  -0.71 | Pulse Width: 1073.33µs
[2025-05-11 16:12:43] claw     - Speed:  -0.44 | Value:  -0.44 | Pulse Width: 1233.33µs
[2025-05-11 16:12:43] claw     - Speed:  -0.17 | Value:  -0.17 | Pulse Width: 1400.00µs
[2025-05-11 16:12:43] claw     - Speed:  -0.12 | Value:  -0.12 | Pulse Width: 1426.67µs
[2025-05-11 16:12:43] claw     - Speed:   0.16 | Value:   0.16 | Pulse Width: 1593.33µs
[2025-05-11 16:12:43] claw     - Speed:   0.53 | Value:   0.53 | Pulse Width: 1820.00µs
[2025-05-11 16:12:43] claw     - Speed:   0.91 | Value:   0.91 | Pulse Width: 2046.67µs
[2025-05-11 16:12:43] claw     - Speed:   1.00 | Value:   1.00 | Pulse Width: 2100.00µs
[2025-05-11 16:12:43] claw     - Speed:   0.97 | Value:   0.97 | Pulse Width: 2080.00µs
[2025-05-11 16:12:43] claw     - Speed:   0.76 | Value:   0.76 | Pulse Width: 1953.33µs
[2025-05-11 16:12:43] claw     - Speed:   0.69 | Value:   0.69 | Pulse Width: 1913.33µs
[2025-05-11 16:12:43] claw     - Speed:   0.31 | Value:   0.31 | Pulse Width: 1686.67µs
[2025-05-11 16:12:43] claw     - Speed:  -0.07 | Value:  -0.07 | Pulse Width: 1460.00µs
[2025-05-11 16:12:43] claw     - Speed:  -0.56 | Value:  -0.56 | Pulse Width: 1166.67µs
[2025-05-11 16:12:43] claw     - Speed:  -0.78 | Value:  -0.78 | Pulse Width: 1033.33µs
[2025-05-11 16:12:43] claw     - Speed:  -1.00 | Value:  -1.00 | Pulse Width: 900.00µs
[2025-05-11 16:12:43] claw     - Speed:  -0.99 | Value:  -0.99 | Pulse Width: 906.67µs
[2025-05-11 16:12:43] claw     - Speed:  -0.91 | Value:  -0.91 | Pulse Width: 953.33µs
[2025-05-11 16:12:43] claw     - Speed:  -0.79 | Value:  -0.79 | Pulse Width: 1026.67µs
[2025-05-11 16:12:44] claw     - Speed:  -0.52 | Value:  -0.52 | Pulse Width: 1186.67µs
[2025-05-11 16:12:44] claw     - Speed:  -0.14 | Value:  -0.14 | Pulse Width: 1413.33µs
[2025-05-11 16:12:44] claw     - Speed:   0.19 | Value:   0.19 | Pulse Width: 1613.33µs
[2025-05-11 16:12:44] claw     - Speed:   0.54 | Value:   0.54 | Pulse Width: 1826.67µs
[2025-05-11 16:12:44] claw     - Speed:   1.00 | Value:   1.00 | Pulse Width: 2100.00µs
[2025-05-11 16:12:44] claw     - Speed:   0.99 | Value:   0.99 | Pulse Width: 2093.33µs
[2025-05-11 16:12:44] claw     - Speed:   0.78 | Value:   0.78 | Pulse Width: 1966.67µs
[2025-05-11 16:12:44] claw     - Speed:   0.51 | Value:   0.51 | Pulse Width: 1806.67µs
[2025-05-11 16:12:44] claw     - Speed:   0.18 | Value:   0.18 | Pulse Width: 1606.67µs
[2025-05-11 16:12:44] claw     - Speed:   0.14 | Value:   0.14 | Pulse Width: 1586.67µs
[2025-05-11 16:12:44] claw     - Speed:  -0.01 | Value:  -0.01 | Pulse Width: 1493.33µs
[2025-05-11 16:12:44] claw     - Speed:  -0.46 | Value:  -0.46 | Pulse Width: 1226.67µs
[2025-05-11 16:12:44] claw     - Speed:  -0.70 | Value:  -0.70 | Pulse Width: 1080.00µs
[2025-05-11 16:12:44] claw     - Speed:  -1.00 | Value:  -1.00 | Pulse Width: 900.00µs
[2025-05-11 16:12:44] claw     - Speed:  -0.97 | Value:  -0.97 | Pulse Width: 920.00µs
[2025-05-11 16:12:44] claw     - Speed:  -0.78 | Value:  -0.78 | Pulse Width: 1033.33µs
[2025-05-11 16:12:44] claw     - Speed:  -0.74 | Value:  -0.74 | Pulse Width: 1053.33µs
[2025-05-11 16:12:44] claw     - Speed:  -0.52 | Value:  -0.52 | Pulse Width: 1186.67µs
[2025-05-11 16:12:44] claw     - Speed:  -0.21 | Value:  -0.21 | Pulse Width: 1373.33µs
[2025-05-11 16:12:44] claw     - Speed:  -0.01 | Value:  -0.01 | Pulse Width: 1493.33µs
[2025-05-11 16:12:44] claw     - Speed:   0.32 | Value:   0.32 | Pulse Width: 1693.33µs
[2025-05-11 16:12:44] claw     - Speed:   0.56 | Value:   0.56 | Pulse Width: 1833.33µs
[2025-05-11 16:12:44] claw     - Speed:   0.73 | Value:   0.73 | Pulse Width: 1940.00µs
[2025-05-11 16:12:44] claw     - Speed:   0.88 | Value:   0.88 | Pulse Width: 2026.67µs
[2025-05-11 16:12:44] claw     - Speed:   0.97 | Value:   0.97 | Pulse Width: 2080.00µs
[2025-05-11 16:12:44] claw     - Speed:   1.00 | Value:   1.00 | Pulse Width: 2100.00µs
[2025-05-11 16:12:44] claw     - Speed:   0.99 | Value:   0.99 | Pulse Width: 2093.33µs
[2025-05-11 16:12:44] claw     - Speed:   0.97 | Value:   0.97 | Pulse Width: 2080.00µs
[2025-05-11 16:12:44] claw     - Speed:   0.89 | Value:   0.89 | Pulse Width: 2033.33µs
[2025-05-11 16:12:44] claw     - Speed:   0.82 | Value:   0.82 | Pulse Width: 1993.33µs
[2025-05-11 16:12:44] claw     - Speed:   0.72 | Value:   0.72 | Pulse Width: 1933.33µs
[2025-05-11 16:12:44] claw     - Speed:   0.70 | Value:   0.70 | Pulse Width: 1920.00µs
[2025-05-11 16:12:44] claw     - Speed:   0.60 | Value:   0.60 | Pulse Width: 1860.00µs
[2025-05-11 16:12:44] claw     - Speed:   0.48 | Value:   0.48 | Pulse Width: 1786.67µs
[2025-05-11 16:12:44] claw     - Speed:   0.36 | Value:   0.36 | Pulse Width: 1713.33µs
[2025-05-11 16:12:44] claw     - Speed:   0.23 | Value:   0.23 | Pulse Width: 1640.00µs
[2025-05-11 16:12:44] claw     - Speed:   0.12 | Value:   0.12 | Pulse Width: 1573.33µs
[2025-05-11 16:12:44] claw     - Speed:   0.06 | Value:   0.06 | Pulse Width: 1533.33µs
[2025-05-11 16:12:44] claw     - Speed:   0.00 | Value:   0.00 | Pulse Width: 1500.00µs
[2025-05-11 16:12:44] claw     - Speed:  -0.04 | Value:  -0.04 | Pulse Width: 1473.33µs
[2025-05-11 16:12:44] claw     - Speed:  -0.06 | Value:  -0.06 | Pulse Width: 1466.67µs
[2025-05-11 16:12:44] claw     - Speed:  -0.07 | Value:  -0.07 | Pulse Width: 1460.00µs
[2025-05-11 16:12:44] claw     - Speed:  -0.08 | Value:  -0.08 | Pulse Width: 1453.33µs
[2025-05-11 16:12:44] claw     - Speed:  -0.09 | Value:  -0.09 | Pulse Width: 1446.67µs
[2025-05-11 16:12:44] claw     - Speed:  -0.10 | Value:  -0.10 | Pulse Width: 1440.00µs
[2025-05-11 16:12:44] claw     - Speed:  -0.09 | Value:  -0.09 | Pulse Width: 1446.67µs
[2025-05-11 16:12:44] claw     - Speed:  -0.08 | Value:  -0.08 | Pulse Width: 1453.33µs
[2025-05-11 16:12:44] claw     - Speed:  -0.07 | Value:  -0.07 | Pulse Width: 1460.00µs
[2025-05-11 16:12:44] claw     - Speed:  -0.06 | Value:  -0.06 | Pulse Width: 1466.67µs
[2025-05-11 16:12:44] claw     - Speed:  -0.04 | Value:  -0.04 | Pulse Width: 1473.33µs
[2025-05-11 16:12:45] wrist    - Angle:  87.00° | Value:  -0.03 | Pulse Width: 1431.67µs
[2025-05-11 16:12:45] wrist    - Angle:  88.00° | Value:  -0.02 | Pulse Width: 1437.78µs
[2025-05-11 16:12:45] wrist    - Angle:  89.00° | Value:  -0.01 | Pulse Width: 1443.89µs
[2025-05-11 16:12:45] wrist    - Angle:  90.00° | Value:   0.00 | Pulse Width: 1450.00µs
[2025-05-11 16:12:45] wrist    - Angle:  91.00° | Value:   0.01 | Pulse Width: 1456.11µs
[2025-05-11 16:12:45] wrist    - Angle:  94.00° | Value:   0.04 | Pulse Width: 1474.44µs
[2025-05-11 16:12:45] wrist    - Angle:  98.00° | Value:   0.09 | Pulse Width: 1498.89µs
[2025-05-11 16:12:45] wrist    - Angle: 102.00° | Value:   0.13 | Pulse Width: 1523.33µs
[2025-05-11 16:12:45] wrist    - Angle: 107.00° | Value:   0.19 | Pulse Width: 1553.89µs
[2025-05-11 16:12:45] wrist    - Angle: 114.00° | Value:   0.27 | Pulse Width: 1596.67µs
[2025-05-11 16:12:45] wrist    - Angle: 117.00° | Value:   0.30 | Pulse Width: 1615.00µs
[2025-05-11 16:12:45] wrist    - Angle: 121.00° | Value:   0.34 | Pulse Width: 1639.44µs
[2025-05-11 16:12:45] wrist    - Angle: 122.00° | Value:   0.36 | Pulse Width: 1645.56µs
[2025-05-11 16:12:45] wrist    - Angle: 123.00° | Value:   0.37 | Pulse Width: 1651.67µs
[2025-05-11 16:12:46] wrist    - Angle: 122.00° | Value:   0.36 | Pulse Width: 1645.56µs
[2025-05-11 16:12:46] wrist    - Angle: 121.00° | Value:   0.34 | Pulse Width: 1639.44µs
[2025-05-11 16:12:46] wrist    - Angle: 120.00° | Value:   0.33 | Pulse Width: 1633.33µs
[2025-05-11 16:12:46] wrist    - Angle: 117.00° | Value:   0.30 | Pulse Width: 1615.00µs
[2025-05-11 16:12:46] wrist    - Angle: 116.00° | Value:   0.29 | Pulse Width: 1608.89µs
[2025-05-11 16:12:46] wrist    - Angle: 109.00° | Value:   0.21 | Pulse Width: 1566.11µs
[2025-05-11 16:12:46] wrist    - Angle: 103.00° | Value:   0.14 | Pulse Width: 1529.44µs
[2025-05-11 16:12:46] wrist    - Angle:  95.00° | Value:   0.06 | Pulse Width: 1480.56µs
[2025-05-11 16:12:46] wrist    - Angle:  87.00° | Value:  -0.03 | Pulse Width: 1431.67µs
[2025-05-11 16:12:46] wrist    - Angle:  77.00° | Value:  -0.14 | Pulse Width: 1370.56µs
[2025-05-11 16:12:46] wrist    - Angle:  71.00° | Value:  -0.21 | Pulse Width: 1333.89µs
[2025-05-11 16:12:46] wrist    - Angle:  64.00° | Value:  -0.29 | Pulse Width: 1291.11µs
[2025-05-11 16:12:46] wrist    - Angle:  61.00° | Value:  -0.32 | Pulse Width: 1272.78µs
[2025-05-11 16:12:46] wrist    - Angle:  58.00° | Value:  -0.36 | Pulse Width: 1254.44µs
[2025-05-11 16:12:46] wrist    - Angle:  57.00° | Value:  -0.37 | Pulse Width: 1248.33µs
[2025-05-11 16:12:46] wrist    - Angle:  56.00° | Value:  -0.38 | Pulse Width: 1242.22µs
[2025-05-11 16:12:46] wrist    - Angle:  57.00° | Value:  -0.37 | Pulse Width: 1248.33µs
[2025-05-11 16:12:46] wrist    - Angle:  58.00° | Value:  -0.36 | Pulse Width: 1254.44µs
[2025-05-11 16:12:46] wrist    - Angle:  60.00° | Value:  -0.33 | Pulse Width: 1266.67µs
[2025-05-11 16:12:46] wrist    - Angle:  62.00° | Value:  -0.31 | Pulse Width: 1278.89µs
[2025-05-11 16:12:46] wrist    - Angle:  63.00° | Value:  -0.30 | Pulse Width: 1285.00µs
[2025-05-11 16:12:46] wrist    - Angle:  66.00° | Value:  -0.27 | Pulse Width: 1303.33µs
[2025-05-11 16:12:46] wrist    - Angle:  70.00° | Value:  -0.22 | Pulse Width: 1327.78µs
[2025-05-11 16:12:46] wrist    - Angle:  78.00° | Value:  -0.13 | Pulse Width: 1376.67µs
[2025-05-11 16:12:46] wrist    - Angle:  85.00° | Value:  -0.06 | Pulse Width: 1419.44µs
[2025-05-11 16:12:46] wrist    - Angle:  97.00° | Value:   0.08 | Pulse Width: 1492.78µs
[2025-05-11 16:12:46] wrist    - Angle: 108.00° | Value:   0.20 | Pulse Width: 1560.00µs
[2025-05-11 16:12:46] wrist    - Angle: 120.00° | Value:   0.33 | Pulse Width: 1633.33µs
[2025-05-11 16:12:46] wrist    - Angle: 131.00° | Value:   0.46 | Pulse Width: 1700.56µs
[2025-05-11 16:12:46] wrist    - Angle: 140.00° | Value:   0.56 | Pulse Width: 1755.56µs
[2025-05-11 16:12:46] wrist    - Angle: 151.00° | Value:   0.68 | Pulse Width: 1822.78µs
[2025-05-11 16:12:46] wrist    - Angle: 165.00° | Value:   0.83 | Pulse Width: 1908.33µs
[2025-05-11 16:12:46] wrist    - Angle: 171.00° | Value:   0.90 | Pulse Width: 1945.00µs
[2025-05-11 16:12:46] wrist    - Angle: 175.00° | Value:   0.94 | Pulse Width: 1969.44µs
[2025-05-11 16:12:46] wrist    - Angle: 176.00° | Value:   0.96 | Pulse Width: 1975.56µs
[2025-05-11 16:12:46] wrist    - Angle: 177.00° | Value:   0.97 | Pulse Width: 1981.67µs
[2025-05-11 16:12:46] wrist    - Angle: 176.00° | Value:   0.96 | Pulse Width: 1975.56µs
[2025-05-11 16:12:46] wrist    - Angle: 175.00° | Value:   0.94 | Pulse Width: 1969.44µs
[2025-05-11 16:12:46] wrist    - Angle: 173.00° | Value:   0.92 | Pulse Width: 1957.22µs
[2025-05-11 16:12:46] wrist    - Angle: 169.00° | Value:   0.88 | Pulse Width: 1932.78µs
[2025-05-11 16:12:46] wrist    - Angle: 165.00° | Value:   0.83 | Pulse Width: 1908.33µs
[2025-05-11 16:12:46] wrist    - Angle: 161.00° | Value:   0.79 | Pulse Width: 1883.89µs
[2025-05-11 16:12:46] wrist    - Angle: 155.00° | Value:   0.72 | Pulse Width: 1847.22µs
[2025-05-11 16:12:46] wrist    - Angle: 151.00° | Value:   0.68 | Pulse Width: 1822.78µs
[2025-05-11 16:12:46] wrist    - Angle: 144.00° | Value:   0.60 | Pulse Width: 1780.00µs
[2025-05-11 16:12:46] wrist    - Angle: 138.00° | Value:   0.53 | Pulse Width: 1743.33µs
[2025-05-11 16:12:46] wrist    - Angle: 129.00° | Value:   0.43 | Pulse Width: 1688.33µs
[2025-05-11 16:12:46] wrist    - Angle: 128.00° | Value:   0.42 | Pulse Width: 1682.22µs
[2025-05-11 16:12:46] wrist    - Angle: 115.00° | Value:   0.28 | Pulse Width: 1602.78µs
[2025-05-11 16:12:46] wrist    - Angle: 105.00° | Value:   0.17 | Pulse Width: 1541.67µs
[2025-05-11 16:12:46] wrist    - Angle:  97.00° | Value:   0.08 | Pulse Width: 1492.78µs
[2025-05-11 16:12:46] wrist    - Angle:  83.00° | Value:  -0.08 | Pulse Width: 1407.22µs
[2025-05-11 16:12:46] wrist    - Angle:  80.00° | Value:  -0.11 | Pulse Width: 1388.89µs
[2025-05-11 16:12:46] wrist    - Angle:  71.00° | Value:  -0.21 | Pulse Width: 1333.89µs
[2025-05-11 16:12:46] wrist    - Angle:  69.00° | Value:  -0.23 | Pulse Width: 1321.67µs
[2025-05-11 16:12:46] wrist    - Angle:  68.00° | Value:  -0.24 | Pulse Width: 1315.56µs
[2025-05-11 16:12:46] wrist    - Angle:  69.00° | Value:  -0.23 | Pulse Width: 1321.67µs
[2025-05-11 16:12:46] wrist    - Angle:  71.00° | Value:  -0.21 | Pulse Width: 1333.89µs
[2025-05-11 16:12:46] wrist    - Angle:  77.00° | Value:  -0.14 | Pulse Width: 1370.56µs
[2025-05-11 16:12:46] wrist    - Angle:  84.00° | Value:  -0.07 | Pulse Width: 1413.33µs
[2025-05-11 16:12:46] wrist    - Angle:  85.00° | Value:  -0.06 | Pulse Width: 1419.44µs
[2025-05-11 16:12:46] wrist    - Angle:  96.00° | Value:   0.07 | Pulse Width: 1486.67µs
[2025-05-11 16:12:46] wrist    - Angle: 107.00° | Value:   0.19 | Pulse Width: 1553.89µs
[2025-05-11 16:12:46] wrist    - Angle: 122.00° | Value:   0.36 | Pulse Width: 1645.56µs
[2025-05-11 16:12:46] wrist    - Angle: 132.00° | Value:   0.47 | Pulse Width: 1706.67µs
[2025-05-11 16:12:46] wrist    - Angle: 144.00° | Value:   0.60 | Pulse Width: 1780.00µs
[2025-05-11 16:12:46] wrist    - Angle: 153.00° | Value:   0.70 | Pulse Width: 1835.00µs
[2025-05-11 16:12:46] wrist    - Angle: 158.00° | Value:   0.76 | Pulse Width: 1865.56µs
[2025-05-11 16:12:46] wrist    - Angle: 160.00° | Value:   0.78 | Pulse Width: 1877.78µs
[2025-05-11 16:12:46] wrist    - Angle: 159.00° | Value:   0.77 | Pulse Width: 1871.67µs
[2025-05-11 16:12:46] wrist    - Angle: 156.00° | Value:   0.73 | Pulse Width: 1853.33µs
[2025-05-11 16:12:46] wrist    - Angle: 150.00° | Value:   0.67 | Pulse Width: 1816.67µs
[2025-05-11 16:12:46] wrist    - Angle: 143.00° | Value:   0.59 | Pulse Width: 1773.89µs
[2025-05-11 16:12:46] wrist    - Angle: 134.00° | Value:   0.49 | Pulse Width: 1718.89µs
[2025-05-11 16:12:46] wrist    - Angle: 121.00° | Value:   0.34 | Pulse Width: 1639.44µs
[2025-05-11 16:12:46] wrist    - Angle: 120.00° | Value:   0.33 | Pulse Width: 1633.33µs
[2025-05-11 16:12:46] wrist    - Angle:  68.00° | Value:  -0.24 | Pulse Width: 1315.56µs
[2025-05-11 16:12:46] wrist    - Angle:  40.00° | Value:  -0.56 | Pulse Width: 1144.44µs
[2025-05-11 16:12:47] wrist    - Angle:  26.00° | Value:  -0.71 | Pulse Width: 1058.89µs
[2025-05-11 16:12:47] wrist    - Angle:   8.00° | Value:  -0.91 | Pulse Width: 948.89µs
[2025-05-11 16:12:47] wrist    - Angle:   0.00° | Value:  -1.00 | Pulse Width: 900.00µs
[2025-05-11 16:12:47] wrist    - Angle:   2.00° | Value:  -0.98 | Pulse Width: 912.22µs
[2025-05-11 16:12:47] wrist    - Angle:  11.00° | Value:  -0.88 | Pulse Width: 967.22µs
[2025-05-11 16:12:47] wrist    - Angle:  23.00° | Value:  -0.74 | Pulse Width: 1040.56µs
[2025-05-11 16:12:47] wrist    - Angle:  34.00° | Value:  -0.62 | Pulse Width: 1107.78µs
[2025-05-11 16:12:47] wrist    - Angle:  36.00° | Value:  -0.60 | Pulse Width: 1120.00µs
[2025-05-11 16:12:47] wrist    - Angle:  48.00° | Value:  -0.47 | Pulse Width: 1193.33µs
[2025-05-11 16:12:47] wrist    - Angle:  68.00° | Value:  -0.24 | Pulse Width: 1315.56µs
[2025-05-11 16:12:47] wrist    - Angle:  81.00° | Value:  -0.10 | Pulse Width: 1395.00µs
[2025-05-11 16:12:47] wrist    - Angle:  97.00° | Value:   0.08 | Pulse Width: 1492.78µs
[2025-05-11 16:12:47] wrist    - Angle: 109.00° | Value:   0.21 | Pulse Width: 1566.11µs
[2025-05-11 16:12:47] wrist    - Angle: 124.00° | Value:   0.38 | Pulse Width: 1657.78µs
[2025-05-11 16:12:47] wrist    - Angle: 128.00° | Value:   0.42 | Pulse Width: 1682.22µs
[2025-05-11 16:12:47] wrist    - Angle: 138.00° | Value:   0.53 | Pulse Width: 1743.33µs
[2025-05-11 16:12:47] wrist    - Angle: 140.00° | Value:   0.56 | Pulse Width: 1755.56µs
[2025-05-11 16:12:47] wrist    - Angle: 141.00° | Value:   0.57 | Pulse Width: 1761.67µs
[2025-05-11 16:12:47] wrist    - Angle: 140.00° | Value:   0.56 | Pulse Width: 1755.56µs
[2025-05-11 16:12:47] wrist    - Angle: 139.00° | Value:   0.54 | Pulse Width: 1749.44µs
[2025-05-11 16:12:47] wrist    - Angle: 135.00° | Value:   0.50 | Pulse Width: 1725.00µs
[2025-05-11 16:12:47] wrist    - Angle: 130.00° | Value:   0.44 | Pulse Width: 1694.44µs
[2025-05-11 16:12:47] wrist    - Angle: 129.00° | Value:   0.43 | Pulse Width: 1688.33µs
[2025-05-11 16:12:47] wrist    - Angle: 122.00° | Value:   0.36 | Pulse Width: 1645.56µs
[2025-05-11 16:12:47] wrist    - Angle: 115.00° | Value:   0.28 | Pulse Width: 1602.78µs
[2025-05-11 16:12:47] wrist    - Angle: 106.00° | Value:   0.18 | Pulse Width: 1547.78µs
[2025-05-11 16:12:47] wrist    - Angle:  99.00° | Value:   0.10 | Pulse Width: 1505.00µs
[2025-05-11 16:12:47] wrist    - Angle:  91.00° | Value:   0.01 | Pulse Width: 1456.11µs
[2025-05-11 16:12:47] wrist    - Angle:  84.00° | Value:  -0.07 | Pulse Width: 1413.33µs
[2025-05-11 16:12:47] wrist    - Angle:  79.00° | Value:  -0.12 | Pulse Width: 1382.78µs
[2025-05-11 16:12:47] wrist    - Angle:  74.00° | Value:  -0.18 | Pulse Width: 1352.22µs
[2025-05-11 16:12:47] wrist    - Angle:  72.00° | Value:  -0.20 | Pulse Width: 1340.00µs
[2025-05-11 16:12:47] wrist    - Angle:  71.00° | Value:  -0.21 | Pulse Width: 1333.89µs
[2025-05-11 16:12:47] wrist    - Angle:  72.00° | Value:  -0.20 | Pulse Width: 1340.00µs
[2025-05-11 16:12:47] wrist    - Angle:  75.00° | Value:  -0.17 | Pulse Width: 1358.33µs
[2025-05-11 16:12:47] wrist    - Angle:  79.00° | Value:  -0.12 | Pulse Width: 1382.78µs
[2025-05-11 16:12:47] wrist    - Angle:  86.00° | Value:  -0.04 | Pulse Width: 1425.56µs
[2025-05-11 16:12:47] wrist    - Angle:  95.00° | Value:   0.06 | Pulse Width: 1480.56µs
[2025-05-11 16:12:47] wrist    - Angle: 104.00° | Value:   0.16 | Pulse Width: 1535.56µs
[2025-05-11 16:12:47] wrist    - Angle: 114.00° | Value:   0.27 | Pulse Width: 1596.67µs
[2025-05-11 16:12:47] wrist    - Angle: 123.00° | Value:   0.37 | Pulse Width: 1651.67µs
[2025-05-11 16:12:47] wrist    - Angle: 124.00° | Value:   0.38 | Pulse Width: 1657.78µs
[2025-05-11 16:12:47] wrist    - Angle: 131.00° | Value:   0.46 | Pulse Width: 1700.56µs
[2025-05-11 16:12:47] wrist    - Angle: 138.00° | Value:   0.53 | Pulse Width: 1743.33µs
[2025-05-11 16:12:47] wrist    - Angle: 144.00° | Value:   0.60 | Pulse Width: 1780.00µs
